student_id,school_year,season,assessment,subject,value_type,value,school,grade_num,source_file,year_confidence
2018289,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016848,2024-25,Spring,STAR,Math,tier,2.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016370,2024-25,Spring,STAR,Math,tier,1.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019250,2024-25,Spring,STAR,Math,tier,2.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017701,2024-25,Spring,STAR,Math,tier,2.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2023585,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018207,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020083,2024-25,Spring,STAR,Math,tier,1.0,John Muir Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020773,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017949,2024-25,Spring,STAR,Math,tier,1.0,Emerson Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019584,2024-25,Spring,STAR,Math,tier,1.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018517,2024-25,Spring,STAR,Math,tier,1.0,Sylvia Mendez Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024087,2024-25,Spring,STAR,Math,tier,2.0,Berkeley Arts Magnet Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024258,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019162,2024-25,Spring,STAR,Math,tier,1.0,Cragmont Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020646,2024-25,Spring,STAR,Math,tier,1.0,Thousand Oaks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019835,2024-25,Spring,STAR,Math,tier,1.0,Rosa Parks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022203,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018922,2024-25,Spring,STAR,Math,tier,1.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021035,2024-25,Spring,STAR,Math,tier,1.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019601,2024-25,Spring,STAR,Math,tier,1.0,Thousand Oaks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017594,2024-25,Spring,STAR,Math,tier,1.0,Emerson Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018174,2024-25,Spring,STAR,Math,tier,1.0,Emerson Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025428,2024-25,Spring,STAR,Math,tier,1.0,Washington Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016138,2024-25,Spring,STAR,Math,tier,1.0,Thousand Oaks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019818,2024-25,Spring,STAR,Math,tier,1.0,Oxford Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017548,2024-25,Spring,STAR,Math,tier,1.0,Sylvia Mendez Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020147,2024-25,Spring,STAR,Math,tier,1.0,Emerson Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022712,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017892,2024-25,Spring,STAR,Math,tier,1.0,Sylvia Mendez Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017817,2024-25,Spring,STAR,Math,tier,1.0,Oxford Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020572,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020334,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018458,2024-25,Spring,STAR,Math,tier,1.0,Rosa Parks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017714,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019570,2024-25,Spring,STAR,Math,tier,1.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022849,2024-25,Spring,STAR,Math,tier,1.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025135,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018093,2024-25,Spring,STAR,Math,tier,1.0,Oxford Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019907,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016794,2024-25,Spring,STAR,Math,tier,1.0,Oxford Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2023562,2024-25,Spring,STAR,Math,tier,2.0,Rosa Parks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019316,2024-25,Spring,STAR,Math,tier,1.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020156,2024-25,Spring,STAR,Math,tier,1.0,Rosa Parks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020420,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2015846,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018901,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020229,2024-25,Spring,STAR,Math,tier,1.0,Sylvia Mendez Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017610,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019320,2024-25,Spring,STAR,Math,tier,1.0,Cragmont Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024102,2024-25,Spring,STAR,Math,tier,1.0,Rosa Parks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019450,2024-25,Spring,STAR,Math,tier,1.0,Oxford Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019108,2024-25,Spring,STAR,Math,tier,1.0,Washington Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020683,2024-25,Spring,STAR,Math,tier,1.0,John Muir Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019287,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017675,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020133,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017570,2024-25,Spring,STAR,Math,tier,1.0,Rosa Parks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019409,2024-25,Spring,STAR,Math,tier,1.0,Rosa Parks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017480,2024-25,Spring,STAR,Math,tier,1.0,John Muir Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019263,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017573,2024-25,Spring,STAR,Math,tier,1.0,Sylvia Mendez Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2015570,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2023487,2024-25,Spring,STAR,Math,tier,1.0,Sylvia Mendez Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019225,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017762,2024-25,Spring,STAR,Math,tier,1.0,Washington Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022206,2024-25,Spring,STAR,Math,tier,1.0,Sylvia Mendez Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017561,2024-25,Spring,STAR,Math,tier,1.0,Washington Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020595,2024-25,Spring,STAR,Math,tier,1.0,Rosa Parks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020411,2024-25,Spring,STAR,Math,tier,1.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017621,2024-25,Spring,STAR,Math,tier,1.0,Sylvia Mendez Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019936,2024-25,Spring,STAR,Math,tier,1.0,Oxford Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016908,2024-25,Spring,STAR,Math,tier,1.0,Oxford Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016365,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020429,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018039,2024-25,Spring,STAR,Math,tier,1.0,Thousand Oaks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016903,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019363,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2015964,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018196,2024-25,Spring,STAR,Math,tier,1.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019535,2024-25,Spring,STAR,Math,tier,1.0,Emerson Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021229,2024-25,Spring,STAR,Math,tier,1.0,John Muir Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020177,2024-25,Spring,STAR,Math,tier,1.0,Emerson Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018902,2024-25,Spring,STAR,Math,tier,1.0,Oxford Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021373,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019215,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019317,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019987,2024-25,Spring,STAR,Math,tier,1.0,Thousand Oaks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018981,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019208,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2015617,2024-25,Spring,STAR,Math,tier,1.0,Thousand Oaks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019103,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020088,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018012,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017926,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017721,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017966,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017770,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018208,2024-25,Spring,STAR,Math,tier,1.0,Oxford Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022124,2024-25,Spring,STAR,Math,tier,1.0,Cragmont Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017931,2024-25,Spring,STAR,Math,tier,1.0,Thousand Oaks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018102,2024-25,Spring,STAR,Math,tier,1.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019983,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2016071,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020732,2024-25,Spring,STAR,Math,tier,1.0,Cragmont Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017685,2024-25,Spring,STAR,Math,tier,1.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022002,2024-25,Spring,STAR,Math,tier,1.0,Rosa Parks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017948,2024-25,Spring,STAR,Math,tier,1.0,Oxford Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017284,2024-25,Spring,STAR,Math,tier,1.0,Thousand Oaks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2017903,2024-25,Spring,STAR,Math,tier,1.0,Oxford Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2023875,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022488,2024-25,Spring,STAR,Math,tier,1.0,Thousand Oaks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025761,2024-25,Spring,STAR,Math,tier,1.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020258,2024-25,Spring,STAR,Math,tier,1.0,John Muir Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022501,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024010,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020192,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019066,2024-25,Spring,STAR,Math,tier,1.0,Washington Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019391,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019440,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020426,2024-25,Spring,STAR,Math,tier,1.0,Rosa Parks Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021037,2024-25,Spring,STAR,Math,tier,2.0,Ruth Acty Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025728,2024-25,Spring,STAR,Math,tier,3.0,Malcolm X Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018256,2024-25,Spring,STAR,Math,tier,2.0,Cragmont Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025788,2024-25,Spring,STAR,Math,tier,2.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025859,2024-25,Spring,STAR,Math,tier,1.0,Oxford Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022735,2024-25,Spring,STAR,Math,tier,2.0,Ruth Acty Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019930,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022033,2024-25,Spring,STAR,Math,tier,2.0,Ruth Acty Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021249,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021933,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025423,2024-25,Spring,STAR,Math,tier,1.0,Emerson Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022740,2024-25,Spring,STAR,Math,tier,3.0,Ruth Acty Elementary School,1.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019076,2024-25,Spring,STAR,Math,tier,3.0,Sylvia Mendez Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020578,2024-25,Spring,STAR,Math,tier,3.0,Malcolm X Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025895,2024-25,Spring,STAR,Math,tier,1.0,John Muir Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021424,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2019618,2024-25,Spring,STAR,Math,tier,2.0,Ruth Acty Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2026383,2024-25,Spring,STAR,Math,tier,1.0,Malcolm X Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022351,2024-25,Spring,STAR,Math,tier,2.0,Ruth Acty Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022868,2024-25,Spring,STAR,Math,tier,2.0,Cragmont Elementary School,3.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2026700,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2026772,2024-25,Spring,STAR,Math,tier,2.0,Cragmont Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2026854,2024-25,Spring,STAR,Math,tier,1.0,Rosa Parks Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022352,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020066,2024-25,Spring,STAR,Math,tier,1.0,Ruth Acty Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2026773,2024-25,Spring,STAR,Math,tier,1.0,Cragmont Elementary School,5.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2026710,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2018911,2024-25,Spring,STAR,Math,tier,1.0,Thousand Oaks Elementary School,4.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024472,2024-25,Spring,STAR,Math,tier,2.0,Ruth Acty Elementary School,1.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022326,2024-25,Spring,STAR,Math,tier,2.0,Rosa Parks Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2024452,2024-25,Spring,STAR,Math,tier,3.0,Ruth Acty Elementary School,1.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025268,2024-25,Spring,STAR,Math,tier,3.0,Berkeley Arts Magnet Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021027,2024-25,Spring,STAR,Math,tier,2.0,Berkeley Arts Magnet Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2023895,2024-25,Spring,STAR,Math,tier,2.0,Ruth Acty Elementary School,1.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022459,2024-25,Spring,STAR,Math,tier,2.0,John Muir Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022666,2024-25,Spring,STAR,Math,tier,2.0,Berkeley Arts Magnet Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021158,2024-25,Spring,STAR,Math,tier,2.0,John Muir Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2023523,2024-25,Spring,STAR,Math,tier,3.0,Rosa Parks Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020579,2024-25,Spring,STAR,Math,tier,3.0,Berkeley Arts Magnet Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022557,2024-25,Spring,STAR,Math,tier,2.0,Berkeley Arts Magnet Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2020636,2024-25,Spring,STAR,Math,tier,2.0,Cragmont Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021561,2024-25,Spring,STAR,Math,tier,2.0,John Muir Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2023963,2024-25,Spring,STAR,Math,tier,3.0,Ruth Acty Elementary School,1.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021825,2024-25,Spring,STAR,Math,tier,2.0,Rosa Parks Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022976,2024-25,Spring,STAR,Math,tier,2.0,Ruth Acty Elementary School,1.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025130,2024-25,Spring,STAR,Math,tier,2.0,Berkeley Arts Magnet Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021030,2024-25,Spring,STAR,Math,tier,2.0,John Muir Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021031,2024-25,Spring,STAR,Math,tier,2.0,John Muir Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025171,2024-25,Spring,STAR,Math,tier,3.0,Ruth Acty Elementary School,1.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021915,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2023904,2024-25,Spring,STAR,Math,tier,2.0,Berkeley Arts Magnet Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022538,2024-25,Spring,STAR,Math,tier,1.0,Berkeley Arts Magnet Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022500,2024-25,Spring,STAR,Math,tier,2.0,Ruth Acty Elementary School,1.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022088,2024-25,Spring,STAR,Math,tier,1.0,Rosa Parks Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022911,2024-25,Spring,STAR,Math,tier,2.0,Ruth Acty Elementary School,1.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022042,2024-25,Spring,STAR,Math,tier,2.0,Ruth Acty Elementary School,1.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021777,2024-25,Spring,STAR,Math,tier,1.0,Cragmont Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2021862,2024-25,Spring,STAR,Math,tier,1.0,Cragmont Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022025,2024-25,Spring,STAR,Math,tier,2.0,Berkeley Arts Magnet Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022653,2024-25,Spring,STAR,Math,tier,1.0,Thousand Oaks Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2022152,2024-25,Spring,STAR,Math,tier,2.0,Malcolm X Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2025727,2024-25,Spring,STAR,Math,tier,3.0,Malcolm X Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
2023790,2024-25,Spring,STAR,Math,tier,3.0,Malcolm X Elementary School,2.0,ATN_STAR_Fall_Winter_Spring_2024-25.xlsx,High
