student_id,school_year,assessment,subject,score,school,grade_num,source_file,year_confidence,year_confidence_reason
2016848,likely 2023-24,CAASPP,Math,2359.0,Cragmont Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024532,likely 2023-24,CAASPP,Math,2497.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2022526,likely 2023-24,CAASPP,Math,2487.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015528,likely 2023-24,CAASPP,Math,2348.0,Longfellow Arts and Technology Middle,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013474,likely 2023-24,CAASPP,Math,2450.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018224,likely 2023-24,CAASPP,Math,2407.0,Washington Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2009146,likely 2023-24,CAASPP,Math,2493.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016334,likely 2023-24,CAASPP,Math,2447.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2022466,likely 2023-24,CAASPP,Math,2456.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024652,likely 2023-24,CAASPP,Math,2363.0,Malcolm X Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011365,likely 2023-24,CAASPP,Math,2566.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2014717,likely 2023-24,CAASPP,Math,2395.0,Emerson Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011692,likely 2023-24,CAASPP,Math,2598.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019817,likely 2023-24,CAASPP,Math,2362.0,Thousand Oaks Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2014958,likely 2023-24,CAASPP,Math,2407.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016600,likely 2023-24,CAASPP,Math,2442.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012650,likely 2023-24,CAASPP,Math,2576.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018517,likely 2023-24,CAASPP,Math,2444.0,Sylvia Mendez Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015328,likely 2023-24,CAASPP,Math,2468.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024258,likely 2023-24,CAASPP,Math,2493.0,Malcolm X Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019162,likely 2023-24,CAASPP,Math,2413.0,Cragmont Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2005139,likely 2023-24,CAASPP,Math,2581.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016211,likely 2023-24,CAASPP,Math,2475.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2022203,likely 2023-24,CAASPP,Math,2456.0,Berkeley Arts Magnet Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011718,likely 2023-24,CAASPP,Math,2449.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2021560,likely 2023-24,CAASPP,Math,2458.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018922,likely 2023-24,CAASPP,Math,2450.0,Emerson Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024004,likely 2023-24,CAASPP,Math,2370.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011874,likely 2023-24,CAASPP,Math,2498.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2022187,likely 2023-24,CAASPP,Math,2403.0,Washington Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017284,likely 2023-24,CAASPP,Math,2461.0,Thousand Oaks Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024163,likely 2023-24,CAASPP,Math,2237.0,Oxford Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011578,likely 2023-24,CAASPP,Math,2512.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019601,likely 2023-24,CAASPP,Math,2402.0,Thousand Oaks Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010415,likely 2023-24,CAASPP,Math,2543.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013415,likely 2023-24,CAASPP,Math,2507.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015340,likely 2023-24,CAASPP,Math,2471.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017903,likely 2023-24,CAASPP,Math,2456.0,Oxford Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019662,likely 2023-24,CAASPP,Math,2417.0,Malcolm X Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016575,likely 2023-24,CAASPP,Math,2626.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013390,likely 2023-24,CAASPP,Math,2485.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2008538,likely 2023-24,CAASPP,Math,2519.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016816,likely 2023-24,CAASPP,Math,2390.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024010,likely 2023-24,CAASPP,Math,2403.0,Berkeley Arts Magnet Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016330,likely 2023-24,CAASPP,Math,2517.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018235,likely 2023-24,CAASPP,Math,2400.0,Washington Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017248,likely 2023-24,CAASPP,Math,2426.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016201,likely 2023-24,CAASPP,Math,2510.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010731,likely 2023-24,CAASPP,Math,2474.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011977,likely 2023-24,CAASPP,Math,2543.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010081,likely 2023-24,CAASPP,Math,2433.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010008,likely 2023-24,CAASPP,Math,2508.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015442,likely 2023-24,CAASPP,Math,2439.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012389,likely 2023-24,CAASPP,Math,2491.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016222,likely 2023-24,CAASPP,Math,2419.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2020697,likely 2023-24,CAASPP,Math,2879.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013842,likely 2023-24,CAASPP,Math,2477.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018458,likely 2023-24,CAASPP,Math,2507.0,Rosa Parks Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010013,likely 2023-24,CAASPP,Math,2635.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010963,likely 2023-24,CAASPP,Math,2585.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011934,likely 2023-24,CAASPP,Math,2567.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018560,likely 2023-24,CAASPP,Math,2507.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018605,likely 2023-24,CAASPP,Math,2442.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2023085,likely 2023-24,CAASPP,Math,2394.0,Ruth Acty Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015029,likely 2023-24,CAASPP,Math,2497.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011750,likely 2023-24,CAASPP,Math,2629.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2014349,likely 2023-24,CAASPP,Math,2475.0,Longfellow Arts and Technology Middle,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017734,likely 2023-24,CAASPP,Math,2478.0,Oxford Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011461,likely 2023-24,CAASPP,Math,2633.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011187,likely 2023-24,CAASPP,Math,2504.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017487,likely 2023-24,CAASPP,Math,2485.0,Thousand Oaks Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015720,likely 2023-24,CAASPP,Math,2579.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019158,likely 2023-24,CAASPP,Math,2384.0,Malcolm X Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019907,likely 2023-24,CAASPP,Math,2585.0,Ruth Acty Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017497,likely 2023-24,CAASPP,Math,2553.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016794,likely 2023-24,CAASPP,Math,2430.0,Oxford Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015203,likely 2023-24,CAASPP,Math,2620.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2014352,likely 2023-24,CAASPP,Math,2499.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019316,likely 2023-24,CAASPP,Math,2466.0,Emerson Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015820,likely 2023-24,CAASPP,Math,2537.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2021894,likely 2023-24,CAASPP,Math,2711.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018335,likely 2023-24,CAASPP,Math,2631.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2005453,likely 2023-24,CAASPP,Math,2280.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015645,likely 2023-24,CAASPP,Math,2542.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019754,likely 2023-24,CAASPP,Math,2497.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012800,likely 2023-24,CAASPP,Math,2469.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018669,likely 2023-24,CAASPP,Math,2675.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019820,likely 2023-24,CAASPP,Math,2447.0,Rosa Parks Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019450,likely 2023-24,CAASPP,Math,2336.0,Oxford Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016547,likely 2023-24,CAASPP,Math,2444.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011459,likely 2023-24,CAASPP,Math,2637.0,Longfellow Arts and Technology Middle,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018178,likely 2023-24,CAASPP,Math,2533.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017589,likely 2023-24,CAASPP,Math,2524.0,Ruth Acty Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019869,likely 2023-24,CAASPP,Math,2366.0,Emerson Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018280,likely 2023-24,CAASPP,Math,2457.0,Washington Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015595,likely 2023-24,CAASPP,Math,2729.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015923,likely 2023-24,CAASPP,Math,2420.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2005173,likely 2023-24,CAASPP,Math,2615.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017535,likely 2023-24,CAASPP,Math,2564.0,Malcolm X Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010886,likely 2023-24,CAASPP,Math,2673.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2023479,likely 2023-24,CAASPP,Math,2482.0,Emerson Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2023498,likely 2023-24,CAASPP,Math,2590.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2024148,likely 2023-24,CAASPP,Math,2748.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018232,likely 2023-24,CAASPP,Math,2463.0,John Muir Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019566,likely 2023-24,CAASPP,Math,2460.0,Berkeley Arts Magnet Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012657,likely 2023-24,CAASPP,Math,2528.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2014031,likely 2023-24,CAASPP,Math,2608.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015041,likely 2023-24,CAASPP,Math,2631.0,Longfellow Arts and Technology Middle,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018370,likely 2023-24,CAASPP,Math,2612.0,John Muir Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018369,likely 2023-24,CAASPP,Math,2554.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019586,likely 2023-24,CAASPP,Math,2628.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013220,likely 2023-24,CAASPP,Math,2507.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013293,likely 2023-24,CAASPP,Math,2546.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2015378,likely 2023-24,CAASPP,Math,2615.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011403,likely 2023-24,CAASPP,Math,2594.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2021078,likely 2023-24,CAASPP,Math,2419.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017561,likely 2023-24,CAASPP,Math,2520.0,Washington Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016832,likely 2023-24,CAASPP,Math,2613.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013041,likely 2023-24,CAASPP,Math,2707.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016372,likely 2023-24,CAASPP,Math,2490.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2017946,likely 2023-24,CAASPP,Math,2471.0,Malcolm X Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011107,likely 2023-24,CAASPP,Math,2780.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2021047,likely 2023-24,CAASPP,Math,2596.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012826,likely 2023-24,CAASPP,Math,2572.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019875,likely 2023-24,CAASPP,Math,2468.0,Washington Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018618,likely 2023-24,CAASPP,Math,2370.0,John Muir Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2010273,likely 2023-24,CAASPP,Math,2575.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2022934,likely 2023-24,CAASPP,Math,2584.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013089,likely 2023-24,CAASPP,Math,2589.0,Longfellow Arts and Technology Middle,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2021329,likely 2023-24,CAASPP,Math,2540.0,Longfellow Arts and Technology Middle,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016903,likely 2023-24,CAASPP,Math,2518.0,Berkeley Arts Magnet Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011601,likely 2023-24,CAASPP,Math,2585.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016392,likely 2023-24,CAASPP,Math,2722.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018713,likely 2023-24,CAASPP,Math,2441.0,Ruth Acty Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2009866,likely 2023-24,CAASPP,Math,2517.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018761,likely 2023-24,CAASPP,Math,2519.0,Sylvia Mendez Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018196,likely 2023-24,CAASPP,Math,2485.0,John Muir Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2020622,likely 2023-24,CAASPP,Math,2530.0,Oxford Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018460,likely 2023-24,CAASPP,Math,2549.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011702,likely 2023-24,CAASPP,Math,2510.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011048,likely 2023-24,CAASPP,Math,2648.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2011405,likely 2023-24,CAASPP,Math,2704.0,Berkeley High School,9,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018289,likely 2023-24,CAASPP,Math,2490.0,Ruth Acty Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013668,likely 2023-24,CAASPP,Math,2442.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2013666,likely 2023-24,CAASPP,Math,2470.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016093,likely 2023-24,CAASPP,Math,2552.0,Willard Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2021075,likely 2023-24,CAASPP,Math,2531.0,Willard Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019215,likely 2023-24,CAASPP,Math,2556.0,Malcolm X Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019317,likely 2023-24,CAASPP,Math,2502.0,Malcolm X Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019710,likely 2023-24,CAASPP,Math,2537.0,Martin Luther King Middle School,7,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2014047,likely 2023-24,CAASPP,Math,2628.0,Martin Luther King Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012653,likely 2023-24,CAASPP,Math,2617.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2019250,likely 2023-24,CAASPP,Math,2380.0,Emerson Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2016146,likely 2023-24,CAASPP,Math,2477.0,Martin Luther King Middle School,6,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2023585,likely 2023-24,CAASPP,Math,2508.0,Ruth Acty Elementary School,5,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2018397,likely 2023-24,CAASPP,Math,2537.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2005351,likely 2023-24,CAASPP,Math,2696.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2005595,likely 2023-24,CAASPP,Math,2458.0,Berkeley High School,12,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2012891,likely 2023-24,CAASPP,Math,2631.0,Willard Middle School,8,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
2022749,likely 2023-24,CAASPP,Math,2272.0,Berkeley Arts Magnet Elementary School,4,CAASPP_Tier_Data_Updated.csv,Medium,Year inferred from grade progression and 2024-25 roster alignment.
